Scenario,PatientsPerInterval,EndBuffer,AppointmentInterval,AVGTreatedPatientsCount,AverageWaitingTime,Doctor1Utilization,Doctor2Utilization,Doctor3Utilization,Doctor4Utilization
1,3,0,20,98.9,64.7360553132317,124.4,124.35,123.416666666667,123.883333333333
1,3,10,20,97.4,71.4459134055684,124.733333333333,122.833333333333,122.55,121.05
1,3,20,20,96.6,60.6171694487853,121.833333333333,121.183333333333,121.116666666667,119.15
1,3,30,20,95.1,63.9355121128962,121.033333333333,121.2,118.616666666667,119.233333333333
1,3,40,20,93.8,63.3883874996047,118.85,118.15,116.383333333333,115.883333333333
1,3,50,20,91.5,63.1170272936093,114.216666666667,115.85,113.45,112.6
1,3,0,30,69.2,4.65387768319684,88.2666666666667,87.4,87.3166666666667,87.0333333333333
1,3,10,30,67.7,2.86499943485152,82.3166666666667,82.7,83.8,82.45
1,3,20,30,67.5,3.09620321433983,84.1333333333333,85,85.4833333333333,84.5666666666667
1,3,30,30,66.5,3.0582205048965,82,81.1666666666667,81.5166666666667,81.85
1,3,40,30,64.7,4.09526331048719,82.0833333333333,81.1166666666667,81.6,80.0833333333333
1,3,50,30,65.6,2.51005913189215,80.9166666666667,80.45,80.5666666666667,80.95
1,3,0,40,54.2,0.763766213811631,67.1,68.5,67.2,67.5166666666667
1,3,10,40,52.7,1.11015542315209,68.7833333333333,69,67.65,68.05
1,3,20,40,53.3,1.04068715700791,67.1333333333333,66.6,68.35,67.1333333333333
1,3,30,40,51.4,0.540458505608339,63.2,63.0833333333333,61.8,63.6833333333333
1,3,40,40,51.8,0.721413349084191,62.8166666666667,64,64.2666666666667,63.8166666666667
1,3,50,40,50.1,1.14008464154893,62.6666666666667,62.9666666666667,63.4,61.7833333333333
1,3,0,50,45.4,0.600168832495947,56.8833333333333,57.2333333333333,57.1333333333333,58.0333333333333
1,3,10,50,44.1,1.01472192676439,56.4166666666667,56.15,55.5166666666667,55.9166666666667
1,3,20,50,44.3,0.501247131140963,54.5666666666667,55.85,56.35,55.95
1,3,30,50,44.3,0.405751199704688,54.1166666666667,56.2333333333333,54.2166666666667,54.7166666666667
1,3,40,50,43.2,0.49333569877529,54.15,55.35,55.95,54.0666666666667
1,3,50,50,43.1,0.791090300951333,56.0666666666667,55.0166666666667,54.3166666666667,54.55
1,4,0,20,129.3,169.473522248528,160.45,161.483333333333,160.116666666667,159.883333333333
1,4,10,20,127.9,175.792680675526,161.216666666667,160.466666666667,159.2,158.116666666667
1,4,20,20,126.2,169.084640174716,156.866666666667,156.466666666667,156.533333333333,155.65
1,4,30,20,123.6,175.051902224261,155.133333333333,155.516666666667,155.133333333333,154.483333333333
1,4,40,20,121.7,168.71653414232,154.416666666667,153.483333333333,153.6,152.433333333333
1,4,50,20,119.7,166.472778031928,150.533333333333,150.133333333333,150.05,148.283333333333
1,4,0,30,90.2,42.3256168683885,114.983333333333,116.166666666667,114.883333333333,114.4
1,4,10,30,87.6,35.9584189971037,109.866666666667,109.233333333333,109.15,109.6
1,4,20,30,87.3,34.3566661519823,110.666666666667,110.7,110.75,108.883333333333
1,4,30,30,86.6,35.2613932036901,110.35,107.166666666667,107.333333333333,108
1,4,40,30,83.8,35.5394118211766,103.566666666667,104.45,104.15,104.666666666667
1,4,50,30,84.2,33.5380904124322,105.616666666667,105.4,103.616666666667,105.833333333333
1,4,0,40,69.8,4.20186934102228,87.15,86.8,87.3333333333333,86.9333333333333
1,4,10,40,68.2,4.5930437790124,85.4666666666667,84.1166666666667,87.3333333333333,84.4333333333333
1,4,20,40,67.4,3.89666448208686,83.4,84.1166666666667,82.3833333333333,83.7833333333333
1,4,30,40,68.5,5.4200276236977,86.8333333333333,84.4333333333333,85.9333333333333,83.4
1,4,40,40,66.1,3.57747668486035,82.0666666666667,80.9666666666667,81.4333333333333,81.5
1,4,50,40,64.1,5.56653037934288,80.4833333333333,83.6,82.1333333333334,80.7
1,4,0,50,57.7,1.57616208290247,71.0166666666667,70.2333333333333,71.3166666666667,71.6833333333333
1,4,10,50,56.4,1.66920736838613,69.0833333333333,69.8166666666667,68.95,68.2833333333333
1,4,20,50,56.1,2.29194640423769,71.4666666666667,71.0666666666667,72.9666666666667,71.5
1,4,30,50,56,2.07017659308494,69.6666666666667,69.6833333333333,70.6166666666667,72.8
1,4,40,50,56.3,1.83112968768141,68.9333333333333,71.4833333333333,67.7833333333333,68.45
1,4,50,50,53.9,2.02847628437251,67.3833333333333,65.8833333333333,67.7166666666667,65.2333333333333
1,5,0,20,159,290.117691755094,198.466666666667,198.1,199.416666666667,198.166666666667
1,5,10,20,158.4,299.17863126273,201.133333333333,200.75,200.316666666667,201.133333333333
1,5,20,20,154.8,272.040697353124,193.883333333333,192.783333333333,193.1,191.7
1,5,30,20,152.2,284.056793446886,194.3,192.5,192.2,194.116666666667
1,5,40,20,150.4,273.115204944585,186.5,188.066666666667,187.366666666667,186.966666666667
1,5,50,20,147.1,270.198452770389,186.133333333333,185.4,184.616666666667,184.483333333333
1,5,0,30,110,104.002310497069,136.866666666667,135.516666666667,136.25,135.883333333333
1,5,10,30,108.1,108.821946466085,135.433333333333,135.233333333333,136.083333333333,135.233333333333
1,5,20,30,108.3,112.099693434675,135.55,135.666666666667,136.666666666667,134.066666666667
1,5,30,30,105.3,105.490924180616,132.633333333333,135.333333333333,132.633333333333,132.533333333333
1,5,40,30,103.1,107.867888156786,131.3,131.533333333333,133.35,130.166666666667
1,5,50,30,102,101.376141367592,129.033333333333,127.666666666667,129.183333333333,129.433333333333
1,5,0,40,85,23.4043299771982,108.066666666667,106.783333333333,105.9,108.75
1,5,10,40,82.5,22.5531161683772,102.533333333333,103.966666666667,102.933333333333,103.566666666667
1,5,20,40,82.9,22.3576401969458,104.233333333333,103.383333333333,102.916666666667,103.5
1,5,30,40,83,26.5801442963751,108.033333333333,104.7,105.35,105.416666666667
1,5,40,40,79.9,19.3142730796888,99.6833333333333,99.15,98.2666666666667,97.4333333333333
1,5,50,40,77.8,19.4292044619826,95.25,96.1333333333333,95.6833333333333,94.7
1,5,0,50,70.6,6.50035221273649,87.75,88.25,88.4333333333333,88.4166666666667
1,5,10,50,68.3,5.97188373077979,86.0833333333333,84.45,86.4333333333333,84.0833333333333
1,5,20,50,67.5,6.41428624721082,85.1166666666667,84.9166666666667,84.0666666666667,84.6
1,5,30,50,68,5.49772106518261,83.1,83.5333333333333,83.8166666666667,84.1
1,5,40,50,67.9,7.44639026647539,85.2333333333333,85.15,84.8,84.2
1,5,50,50,65.7,5.5505101658472,83.6,81.65,83.2833333333333,81.45
2,3,0,20,115.5,121.235918902897,146.516666666667,146.866666666667,145.766666666667,144.466666666667
2,3,10,20,113.1,122.70846912274,141.683333333333,142.016666666667,142.016666666667,141.366666666667
2,3,20,20,111.4,115.255846825396,138.383333333333,138.416666666667,136.716666666667,137.2
2,3,30,20,109.7,118.8472780537,137.6,138.866666666667,138.1,137.466666666667
2,3,40,20,107.8,105.195448337585,132.083333333333,131.416666666667,131.233333333333,131.15
2,3,50,20,105.5,99.0014181398452,129.65,128.4,127.416666666667,129.316666666667
2,3,0,30,81,9.2341071240699,99.5,99.5833333333333,99.1166666666667,97.5833333333333
2,3,10,30,78.5,10.3679295809676,97.8833333333333,97.5833333333333,96.8833333333333,95.8333333333333
2,3,20,30,78.3,9.60013258532496,97.3666666666667,96.5666666666667,97.75,98.1833333333333
2,3,30,30,77.3,14.6768173975702,97.65,96.9333333333333,97.05,96.8833333333333
2,3,40,30,74.1,8.11256453130065,90.7166666666667,91.7,89.8333333333333,91.1166666666667
2,3,50,30,74.7,9.8994108437598,94.8333333333333,94.4,93.7,93.5166666666667
2,3,0,40,62.3,2.24301422816033,77.2333333333333,79.0666666666667,78.95,78.8333333333333
2,3,10,40,60.8,2.70225524399663,74.4166666666667,75.7166666666667,75.4333333333333,76.95
2,3,20,40,61,2.56425346361928,76.9166666666667,78.9333333333333,76.05,77.5333333333333
2,3,30,40,60.5,2.54349459635463,77.1666666666667,77,75.8666666666667,75.9833333333333
2,3,40,40,59.7,2.7185905887012,75.3,74.6666666666667,74.55,75.7666666666667
2,3,50,40,57.7,2.67314883430882,73.4666666666667,74.5833333333333,73.1333333333333,74.6
2,3,0,50,52,1.22749674668654,64.8666666666667,64.5333333333333,65.1,63.0166666666667
2,3,10,50,49.4,0.95386552313233,59.9666666666667,61.3166666666667,59.8,59.3833333333333
2,3,20,50,50.4,1.38879374057315,64.6,65.05,65.2,63.15
2,3,30,50,49.5,0.741407955489888,62.5666666666667,62.25,61.2833333333333,61.0833333333333
2,3,40,50,48.6,1.22557210833526,61.15,60.9833333333333,59.9833333333333,61.5166666666667
2,3,50,50,49.8,1.16538973363486,62,62.0833333333333,62.3666666666667,62.5833333333333
2,4,0,20,114.4,126.937620559583,144.016666666667,145.5,143.583333333333,143.516666666667
2,4,10,20,112.7,121.17291779968,143.2,143.05,142.766666666667,141
2,4,20,20,112.1,121.439328940911,141.733333333333,142.016666666667,140.35,140.116666666667
2,4,30,20,109,109.785359245126,135.033333333333,134.216666666667,132.783333333333,133.083333333333
2,4,40,20,107.7,116.997225349676,135.883333333333,135.116666666667,135.7,134.033333333333
2,4,50,20,105.9,108.839417989418,132.9,133.583333333333,133.266666666667,132.4
2,4,0,30,79.4,12.1108553675794,100.716666666667,100.366666666667,99.1833333333333,98.8833333333333
2,4,10,30,78.7,13.5018202946842,98.75,96.7833333333333,96.9,98.2166666666667
2,4,20,30,78,12.057187969703,98.9,98.1333333333333,98.1833333333333,97.45
2,4,30,30,76.7,11.2361961735005,93.3833333333333,94.7333333333333,94.7166666666667,95.6
2,4,40,30,74.4,10.8903293258052,93.2166666666667,94.9,92.2666666666667,91.6166666666667
2,4,50,30,74.7,11.9886454724371,92.8333333333333,94.9,94.4166666666667,92.7833333333333
2,4,0,40,62.4,1.95766211660497,78.8666666666666,76.3333333333333,77.1,77.0666666666667
2,4,10,40,61.3,2.27784621005408,76.4833333333333,77.0666666666667,77.8666666666667,76.6166666666667
2,4,20,40,61.1,1.94375416764656,74.9833333333333,77.9833333333333,75.8333333333333,77.7666666666667
2,4,30,40,60.5,2.20878460955996,74.8666666666667,75.45,73.8166666666667,75.2
2,4,40,40,59.8,3.36930213825667,75.0833333333333,75.9666666666667,74.2166666666667,74.9
2,4,50,40,56.6,1.90813800547274,70.25,68.8,70.05,70.7166666666667
2,4,0,50,52.3,1.03339276013582,67.85,67.35,66.8,66.3166666666667
2,4,10,50,50,1.10596223104626,63.1333333333333,64.35,63.1333333333333,64.8833333333333
2,4,20,50,50.2,1.42084419152276,59.5333333333333,59.5666666666667,61.55,61.1166666666667
2,4,30,50,49.6,1.03425075414781,63.7166666666667,64.5666666666667,62.3333333333333,63.0833333333333
2,4,40,50,50.4,1.03260749537131,63.2666666666667,61.8333333333333,61.6833333333333,61.5666666666667
2,4,50,50,48.4,1.44380536099731,61.05,61.2666666666667,60.7333333333333,61.4
2,5,0,20,115.2,119.647280702172,143.283333333333,142.333333333333,143.916666666667,141.95
2,5,10,20,112.9,118.470679230169,140.7,141.533333333333,141.833333333333,140.633333333333
2,5,20,20,111.4,113.341913987312,138.75,137.15,136.85,137.383333333333
2,5,30,20,109.5,109.40654548627,134.933333333333,135.016666666667,135.15,134.433333333333
2,5,40,20,107.3,117.967644739986,136.233333333333,135.4,135.433333333333,134.25
2,5,50,20,105.2,112.475197575696,132.916666666667,134.366666666667,132.783333333333,133.166666666667
2,5,0,30,80.4,10.0554386209248,100,99.2833333333333,99.8166666666667,98.5166666666667
2,5,10,30,77.5,10.6484823859241,97.3333333333333,96.6666666666667,96.85,98.0333333333333
2,5,20,30,77.4,12.5671063136886,97.5333333333333,97.75,96.55,96.7166666666667
2,5,30,30,77,9.12580969492962,96.5166666666667,96.4333333333333,95.55,97.1
2,5,40,30,74.7,9.7390336575679,93.25,92.5666666666667,93.15,93.3666666666667
2,5,50,30,74.6,9.72469324267666,94.4166666666667,93.5333333333333,93.8166666666667,92.1
2,5,0,40,62.2,2.66572323005315,78.7333333333333,77.5,76.7666666666667,78.9333333333334
2,5,10,40,60.7,1.95940790858017,77.25,75.6833333333333,77.1166666666667,77.2666666666667
2,5,20,40,61.7,2.27143492239908,76.4666666666667,77.9,75.4166666666667,77.3
2,5,30,40,61.1,2.29210252691515,76.4166666666667,76.2,75.25,76.2333333333333
2,5,40,40,59.7,2.6555653525846,73.8833333333333,75.0666666666667,73.15,75.3833333333333
2,5,50,40,57.6,2.55306261609339,72.35,73.3666666666667,73.3833333333333,72.7166666666667
2,5,0,50,50.8,1.21780871490963,62.7333333333333,63.15,65.4833333333333,61.9
2,5,10,50,50.3,1.14413303783052,62.4666666666667,63.0666666666667,64.4666666666667,62.9166666666667
2,5,20,50,49.6,0.997600224705267,62.95,62.5,61.4333333333333,60.15
2,5,30,50,50.2,1.31490850186228,61.7333333333333,64.45,62.2166666666667,63.0166666666667
2,5,40,50,49.3,0.986419967987195,60.1,61.1833333333333,60.7333333333333,62
2,5,50,50,49.3,1.28603139160738,61.0333333333333,62.8166666666667,62.3,62.9833333333333
3,3,0,20,98.2,59.2795745219869,121.933333333333,122.25,119.316666666667,119.5
3,3,10,20,96.9,66.0604136265482,123.266666666667,120.233333333333,120.083333333333,119.466666666667
3,3,20,20,95.1,63.0846053201048,121.816666666667,119.966666666667,119.25,118.283333333333
3,3,30,20,94.1,64.7028729278163,117.183333333333,117.483333333333,116.533333333333,116.2
3,3,40,20,92.7,66.4278332361561,118.666666666667,116.7,116.866666666667,116.616666666667
3,3,50,20,90.5,66.3322496091047,115.7,116.15,114.416666666667,113.9
3,3,0,30,68.7,3.81773833679706,88.35,88.1,87.65,87.2333333333333
3,3,10,30,68.3,4.39086844871228,85.8,83.6333333333333,82.9666666666667,84.6333333333333
3,3,20,30,66.1,3.19430951986264,82.2166666666667,81.4166666666667,80.55,81.6833333333334
3,3,30,30,65.6,2.84142650168824,82.45,81.7166666666667,82.7166666666667,82.25
3,3,40,30,64.7,4.5043466716741,80.9333333333333,81.3666666666667,82.1666666666667,81.4833333333333
3,3,50,30,64,3.379114887129,81.2,79.5166666666667,80.0333333333333,80.5833333333333
3,3,0,40,54.5,0.669588290814706,69.3333333333333,69.0166666666667,70.15,69.6333333333333
3,3,10,40,53.3,1.15321665127326,67.5333333333333,67.7,67.2166666666667,67.95
3,3,20,40,52.4,0.943834174006205,64.4833333333333,64.6,64.2166666666667,64.0666666666667
3,3,30,40,52.1,0.718495909894356,65.2,65.7,65.0666666666667,63.8666666666667
3,3,40,40,49.9,0.520862845138055,63.2,63.4,63.4333333333333,63.75
3,3,50,40,49,0.341779656052274,60.7666666666667,60.15,59.9333333333333,60.85
3,3,0,50,44.8,0.237946264796834,56.8666666666667,55.5,56.1833333333333,56.7166666666667
3,3,10,50,44,0.356816197508816,54.3166666666667,54.3333333333333,54.3,56.7
3,3,20,50,43.9,0.464886221957173,54.95,54.3166666666667,55.5333333333333,54.1333333333333
3,3,30,50,43.3,0.142238682096878,54.8833333333333,54.6166666666667,54.4166666666667,53.0833333333333
3,3,40,50,42.4,0.307261904761905,53.4666666666667,52.35,52.8,53.6666666666667
3,3,50,50,42,0.333706344704643,52.15,54.0166666666667,55.9,54.3833333333333
3,4,0,20,128.2,173.477581454866,161.4,161.166666666667,160.166666666667,158.25
3,4,10,20,126.3,176.071777574192,161.033333333333,159.116666666667,158.433333333333,158.75
3,4,20,20,123.8,171.962491324986,156.95,156.383333333333,156.183333333333,154.583333333333
3,4,30,20,122.1,164.729770297993,153.466666666667,152.7,152.833333333333,152.966666666667
3,4,40,20,121.1,160.944821499087,149.45,149.783333333333,149.2,149.083333333333
3,4,50,20,117.7,154.171270885482,145.516666666667,146.1,144.366666666667,142.883333333333
3,4,0,30,87.9,32.4564559610808,110.416666666667,108.7,109.666666666667,109.5
3,4,10,30,87.3,38.2492780436405,112.75,111.516666666667,109.333333333333,109.766666666667
3,4,20,30,85.9,33.4259088958905,108.033333333333,107.766666666667,107.383333333333,105.983333333333
3,4,30,30,84.8,34.4079950170037,107.083333333333,104.566666666667,104.5,104.583333333333
3,4,40,30,83.7,26.7973287743702,104.133333333333,102.483333333333,104.183333333333,102.416666666667
3,4,50,30,82.4,32.080930173138,105.083333333333,102.933333333333,102.633333333333,101.216666666667
3,4,0,40,67.6,3.15420731315357,87.0333333333333,86.95,86.25,86.6666666666667
3,4,10,40,66.5,3.0839973464461,85.1,85.2166666666667,83.2833333333333,84.3166666666667
3,4,20,40,66.7,3.23719025194881,83.8166666666667,82.6,83.4833333333333,84.2166666666667
3,4,30,40,65.8,3.40330287262245,81.3,81.35,80.2,80.5833333333333
3,4,40,40,64.1,2.88837410120706,80.3,79.65,79.55,79.4833333333333
3,4,50,40,63.7,2.91309640180608,79.1,78.2,77.4333333333333,77.8166666666667
3,4,0,50,55.8,0.914355114536603,70.4833333333333,68.9333333333333,71.8166666666667,71.1333333333333
3,4,10,50,55.9,1.79212186684056,71.5166666666667,73.2666666666667,72.6666666666667,69.8333333333333
3,4,20,50,55.4,1.43255499572522,70.5666666666667,70.7,69.5333333333333,70.3166666666667
3,4,30,50,54,0.805364150175471,68.9166666666667,68.2333333333333,68.6,67.95
3,4,40,50,53.1,0.66242232794952,67.5833333333333,66.4833333333333,66.2,66.2
3,4,50,50,52.6,0.831005988626411,65.8833333333333,65.6333333333333,65.3,65.8166666666666
3,5,0,20,159,280.114615910146,199.366666666667,197.033333333333,197.366666666667,196.133333333333
3,5,10,20,155.7,278.938205823228,196.483333333333,196.15,194.35,195.466666666667
3,5,20,20,153.5,276.133765330288,193.183333333333,192.233333333333,192.6,191.25
3,5,30,20,150.8,264.566872523899,188.1,187.416666666667,187.433333333333,187.15
3,5,40,20,148.1,275.494486436656,189.483333333333,190.05,187.633333333333,187.316666666667
3,5,50,20,146.4,276.795846980645,186,186.783333333333,184.65,185.933333333333
3,5,0,30,108.4,98.882171965446,135.133333333333,134.5,133.75,134.533333333333
3,5,10,30,106.5,100.715413246165,135.2,134.75,133.533333333333,132.283333333333
3,5,20,30,104.8,106.286694882129,132.6,130.95,130.45,128.716666666667
3,5,30,30,103.1,97.2444005729135,132.733333333333,131.433333333333,129.266666666667,129.5
3,5,40,30,102.3,107.948386549271,131.9,131.783333333333,130.533333333333,129.683333333333
3,5,50,30,99,85.7106622092761,123.95,124.816666666667,121.8,122.616666666667
3,5,0,40,83.6,23.1984085275548,105.633333333333,104.75,104.133333333333,104.416666666667
3,5,10,40,81.8,18.7271489843747,102.983333333333,101.933333333333,103,100.283333333333
3,5,20,40,81.6,20.1243934765953,101.783333333333,101.7,99.5666666666667,100.333333333333
3,5,30,40,80.2,15.265578287683,98.8833333333333,99.45,98.65,97.4
3,5,40,40,78.9,18.1958506800279,97.7666666666667,96.25,96.8833333333333,95.8333333333333
3,5,50,40,77.3,23.7864202548506,97.6,97.0666666666667,97.0833333333333,95.9166666666667
3,5,0,50,68.9,3.3080455860585,88.65,88.1166666666666,86.95,86.25
3,5,10,50,67.5,4.07424603904449,86.7833333333333,85.0166666666667,87.6166666666667,84.9
3,5,20,50,66,3.7660908723812,84.3666666666667,83.6166666666667,82.85,82.2
3,5,30,50,65.4,3.12889555270235,80.75,81.8166666666667,79.5,79.5333333333333
3,5,40,50,64.3,2.27365303499662,80.4333333333333,79.2166666666667,77.2333333333333,78.8833333333333
3,5,50,50,62.4,3.21426403400789,77.15,77.5166666666667,77.2,77.5666666666667
